uniqueID	tables_count	GSM376049.CEL.gz.tab_GSM376049.CEL.gz	GSM376050.CEL.gz.tab_GSM376050.CEL.gz	GSM376051.CEL.gz.tab_GSM376051.CEL.gz	GSM376052.CEL.gz.tab_GSM376052.CEL.gz	GSM376054.CEL.gz.tab_GSM376054.CEL.gz	GSM376057.CEL.gz.tab_GSM376057.CEL.gz	GSM376058.CEL.gz.tab_GSM376058.CEL.gz	GSM376059.CEL.gz.tab_GSM376059.CEL.gz	GSM376062.CEL.gz.tab_GSM376062.CEL.gz	GSM376064.CEL.gz.tab_GSM376064.CEL.gz	GSM376066.CEL.gz.tab_GSM376066.CEL.gz	GSM376069.CEL.gz.tab_GSM376069.CEL.gz	GSM376071.CEL.gz.tab_GSM376071.CEL.gz	GSM376073.CEL.gz.tab_GSM376073.CEL.gz	GSM376074.CEL.gz.tab_GSM376074.CEL.gz	GSM376075.CEL.gz.tab_GSM376075.CEL.gz	GSM376079.CEL.gz.tab_GSM376079.CEL.gz	GSM376080.CEL.gz.tab_GSM376080.CEL.gz	GSM376082.CEL.gz.tab_GSM376082.CEL.gz	GSM376083.CEL.gz.tab_GSM376083.CEL.gz	GSM376086.CEL.gz.tab_GSM376086.CEL.gz	GSM376087.CEL.gz.tab_GSM376087.CEL.gz	GSM376088.CEL.gz.tab_GSM376088.CEL.gz	GSM376089.CEL.gz.tab_GSM376089.CEL.gz	GSM376091.CEL.gz.tab_GSM376091.CEL.gz	GSM376093.CEL.gz.tab_GSM376093.CEL.gz	GSM376094.CEL.gz.tab_GSM376094.CEL.gz	GSM376096.CEL.gz.tab_GSM376096.CEL.gz	GSM376098.CEL.gz.tab_GSM376098.CEL.gz	GSM376100.CEL.gz.tab_GSM376100.CEL.gz	GSM376101.CEL.gz.tab_GSM376101.CEL.gz	GSM376102.CEL.gz.tab_GSM376102.CEL.gz	GSM376104.CEL.gz.tab_GSM376104.CEL.gz	GSM376105.CEL.gz.tab_GSM376105.CEL.gz	GSM376106.CEL.gz.tab_GSM376106.CEL.gz	GSM376107.CEL.gz.tab_GSM376107.CEL.gz	GSM376109.CEL.gz.tab_GSM376109.CEL.gz	GSM376110.CEL.gz.tab_GSM376110.CEL.gz	GSM376112.CEL.gz.tab_GSM376112.CEL.gz	GSM376114.CEL.gz.tab_GSM376114.CEL.gz	GSM376116.CEL.gz.tab_GSM376116.CEL.gz	GSM376118.CEL.gz.tab_GSM376118.CEL.gz	GSM376120.CEL.gz.tab_GSM376120.CEL.gz	GSM376121.CEL.gz.tab_GSM376121.CEL.gz	GSM376123.CEL.gz.tab_GSM376123.CEL.gz	GSM376126.CEL.gz.tab_GSM376126.CEL.gz	GSM376128.CEL.gz.tab_GSM376128.CEL.gz	GSM376129.CEL.gz.tab_GSM376129.CEL.gz	GSM376130.CEL.gz.tab_GSM376130.CEL.gz	GSM376132.CEL.gz.tab_GSM376132.CEL.gz	GSM376134.CEL.gz.tab_GSM376134.CEL.gz	GSM376137.CEL.gz.tab_GSM376137.CEL.gz	GSM376141.CEL.gz.tab_GSM376141.CEL.gz	GSM376147.CEL.gz.tab_GSM376147.CEL.gz	GSM376148.CEL.gz.tab_GSM376148.CEL.gz	GSM376149.CEL.gz.tab_GSM376149.CEL.gz	GSM376150.CEL.gz.tab_GSM376150.CEL.gz	GSM376152.CEL.gz.tab_GSM376152.CEL.gz	GSM376155.CEL.gz.tab_GSM376155.CEL.gz	GSM376156.CEL.gz.tab_GSM376156.CEL.gz	GSM376157.CEL.gz.tab_GSM376157.CEL.gz	GSM376158.CEL.gz.tab_GSM376158.CEL.gz	GSM376159.CEL.gz.tab_GSM376159.CEL.gz	GSM376161.CEL.gz.tab_GSM376161.CEL.gz	GSM376163.CEL.gz.tab_GSM376163.CEL.gz	GSM376164.CEL.gz.tab_GSM376164.CEL.gz	GSM376165.CEL.gz.tab_GSM376165.CEL.gz	GSM376166.CEL.gz.tab_GSM376166.CEL.gz	GSM376168.CEL.gz.tab_GSM376168.CEL.gz	GSM376170.CEL.gz.tab_GSM376170.CEL.gz	GSM376171.CEL.gz.tab_GSM376171.CEL.gz	GSM376172.CEL.gz.tab_GSM376172.CEL.gz	GSM376173.CEL.gz.tab_GSM376173.CEL.gz	GSM376175.CEL.gz.tab_GSM376175.CEL.gz	GSM376177.CEL.gz.tab_GSM376177.CEL.gz	GSM376178.CEL.gz.tab_GSM376178.CEL.gz	GSM376181.CEL.gz.tab_GSM376181.CEL.gz	GSM376184.CEL.gz.tab_GSM376184.CEL.gz	GSM376187.CEL.gz.tab_GSM376187.CEL.gz	GSM376188.CEL.gz.tab_GSM376188.CEL.gz	GSM376189.CEL.gz.tab_GSM376189.CEL.gz	GSM376190.CEL.gz.tab_GSM376190.CEL.gz	GSM376191.CEL.gz.tab_GSM376191.CEL.gz	GSM376193.CEL.gz.tab_GSM376193.CEL.gz	GSM376196.CEL.gz.tab_GSM376196.CEL.gz	GSM376197.CEL.gz.tab_GSM376197.CEL.gz	GSM376198.CEL.gz.tab_GSM376198.CEL.gz	GSM376201.CEL.gz.tab_GSM376201.CEL.gz	GSM376204.CEL.gz.tab_GSM376204.CEL.gz	GSM376205.CEL.gz.tab_GSM376205.CEL.gz	GSM376207.CEL.gz.tab_GSM376207.CEL.gz	GSM376208.CEL.gz.tab_GSM376208.CEL.gz	GSM376209.CEL.gz.tab_GSM376209.CEL.gz	GSM376210.CEL.gz.tab_GSM376210.CEL.gz	GSM376211.CEL.gz.tab_GSM376211.CEL.gz	GSM376217.CEL.gz.tab_GSM376217.CEL.gz	GSM376242.CEL.gz.tab_GSM376242.CEL.gz	GSM376244.CEL.gz.tab_GSM376244.CEL.gz	GSM376245.CEL.gz.tab_GSM376245.CEL.gz	GSM376246.CEL.gz.tab_GSM376246.CEL.gz	GSM376251.CEL.gz.tab_GSM376251.CEL.gz	GSM376252.CEL.gz.tab_GSM376252.CEL.gz	GSM376253.CEL.gz.tab_GSM376253.CEL.gz	GSM376257.CEL.gz.tab_GSM376257.CEL.gz	GSM376258.CEL.gz.tab_GSM376258.CEL.gz	GSM376259.CEL.gz.tab_GSM376259.CEL.gz	GSM376261.CEL.gz.tab_GSM376261.CEL.gz	GSM376262.CEL.gz.tab_GSM376262.CEL.gz	GSM376497.CEL.gz.tab_GSM376497.CEL.gz
207802_at	109	7.79253649556469	5.86425476489202	7.84961754457677	4.19164550920638	7.46517209730248	7.54083946322737	6.55750410354816	3.50145950331056	5.70894635622591	0.0462605108959204	-1.84243873393593	1.4147542017053	3.83301019688712	-1.43831160311959	10.2663661229611	3.23842079738263	-1.97358223771447	0.696041815348163	1.74780350435386	6.43375143550335	6.05451595470952	6.6762345649295	-0.76294786462859	8.5980772276519	0.00809907510145986	1.44114608839680	2.16711246775321	3.54699600395742	1.31245011524295	-1.97919693026215	7.94150359559946	4.78086398508369	3.08335690863934	8.29821388821318	0.407675289336587	-1.36283400990890	8.7894400520867	9.37764025551568	7.17211961972384	9.37065495194105	0.0166373973100403	5.72360863521531	-1.21018358579805	5.39464256101859	7.35655683634977	2.73056184342735	-1.80326705477932	-0.401584284074779	6.44979004287941	5.63476528017609	-0.377058260981578	10.2337640644805	4.32069571299731	3.18614308181103	2.72027981564487	7.54402016778078	1.31810678687258	9.8925545494014	9.18633151456537	5.83973925699862	7.92230740538536	1.7155412772123	-2.05157142609452	9.4195033828086	8.41211089409976	3.05745382498467	7.35376529751963	9.0593888338502	-0.611967652642544	8.2403322910199	2.38865452311113	5.73584135654034	7.88729411229919	5.0312609470785	3.84221742670308	0.555988465437442	-1.09876160360180	8.02033462548996	6.44847491334013	10.3493551485061	-0.799054089274688	1.06450831785571	7.16280124391755	9.37027993389674	-1.19144499691187	-0.740770831989273	-0.482174752069125	1.26483340187646	8.43386191976385	2.61365034508795	0.280487516960021	7.63149959522521	6.65527177437016	9.36467635935207	10.3670481794758	5.84829858119366	-0.381757237554657	-0.504362378237376	5.68107287958188	0.227705706628225	1.8335398868748	1.39460751071282	8.08156695624915	4.18282868235176	5.78749033086158	6.65947717275404	3.99093189349815	7.6524120117124	9.92013941216843
210004_at	109	5.21534567943728	2.76052553622670	4.49315465352939	3.892658552776	1.36094574643248	5.66855873511151	4.80021880724376	1.46984625785189	4.4919648801709	3.60580665502285	2.73494970506704	2.74091603286832	3.32878481086341	2.71170587061526	6.17293975932549	-0.00518414833986384	-2.19722019439618	3.68875284131110	1.90861782637267	4.11730686065448	3.23200048433407	3.34348780432416	3.91264658303594	4.4835655512471	4.38143336137823	3.58086380228137	1.34277288200685	3.31850060637152	1.59679216242393	1.90641840475973	8.4858780635094	4.07432183102638	4.04938637094164	6.61459543397345	3.31057140380499	5.74433222944924	3.98337126789784	6.63637012807952	4.70180638143018	5.53518211809601	0.956235332885156	3.79981072639213	6.1035118686909	3.21241195010556	3.52367203776690	2.00150113150116	2.36711758568839	3.22139179461457	2.66433344892015	4.75779130177406	1.77111508528675	6.96244575207757	2.55957292518139	2.44024749104535	4.60446600806571	3.69466862674017	1.85793381754260	4.61287799798894	4.56292000948776	4.3620484131227	3.774749240705	4.01876320303449	3.85362452976639	6.08510969724092	5.16646713601172	3.24023109944322	4.53640629727757	4.65366526215301	3.5345341373672	5.06735682499742	3.16706628780296	4.01103736135381	6.21505680972514	3.0839965970767	2.37719479178371	7.64202081452847	3.7321318738914	3.71320729064133	6.69646204872251	5.4195876519364	3.17978507376562	1.09135722545497	4.50248074141223	5.9787755015787	2.18045950615630	2.18556696909093	3.09150128965903	2.46758717256786	4.33357801369324	1.52245015654840	2.87517757695	4.19099444671746	0.185309369170549	6.07977950142248	7.40097849199663	3.48454753531603	3.68499672179043	2.34943464943732	5.9343208596613	2.86363568933322	5.14329723742064	7.36101317161378	5.75775717535481	3.35736720585379	2.65267773243203	4.49006505155435	4.27533140196612	4.57919310843326	7.8476586343807
210244_at	109	8.21251512432942	7.94402905816314	9.89523813196324	6.756211254551	8.47922652481406	7.30916107361259	8.9198745573987	3.74487540034	6.6316818904167	5.00980539653597	6.28708665320762	6.24048749390317	5.65877591488812	3.87237850363698	8.13817288605851	6.31508253363935	3.87666434110348	2.24571777259063	7.96804791307754	8.70894269300725	7.51892256154999	6.82896623372784	3.23790894878988	6.33009186613201	1.21139525409496	2.5566659439253	4.21115588491988	4.84955523207726	5.66951663153215	1.64600612609379	12.3250358971701	8.22213473953509	5.14055422608125	11.3223502834379	2.92401492757086	5.0960411369333	9.93159036344563	9.67255676584251	6.78728010826836	9.28081311537511	5.01364217357024	6.62126492183324	7.00957556130692	6.12150189525332	7.60580077991474	3.68346198974140	4.28167355133929	2.61424799530157	8.26877434189882	6.84328138159749	8.36201301221147	7.36686072741231	1.93580901713448	6.94562216253943	8.86278206466269	8.17936696871821	4.37888385615098	9.72070831433587	9.47643443991891	8.49766550652941	8.64307403896432	4.86254442144789	5.82137297098008	7.95252478895127	9.60167401528485	6.79833151866863	6.55197131000957	10.9998771586873	4.25157688282953	8.95973000741055	5.51364685880496	7.11163458953169	9.05511392861282	7.96407565063333	6.3601338475151	7.18667009781965	4.61292908089958	8.46897937109185	7.78916620471299	9.8499784505805	7.32367170684364	5.043186965758	7.87806697057248	9.11080011291662	3.14733537313384	4.16944824434304	4.53702028902513	5.62562621777044	9.88644005512232	1.45497915593555	6.93351208307101	8.12597792894512	8.83665642540067	7.71196386042209	11.4129721298089	8.80790544427982	2.14154251901449	5.02813609399329	9.08309033486712	5.73514718100399	6.26923997693851	10.5002514642469	10.7541801268234	6.83501472814151	8.2748452662297	8.18548898796526	2.87123250846719	8.93941581537392	9.10206657442744
210262_at	109	3.94415428719082	-0.91673853960189	4.14522933231122	4.95242136200735	4.13582111426772	2.42413597391416	3.40500116624896	3.39465033524045	0.490216648763434	2.48014705123272	3.46660532021463	-1.30228314161067	1.7899619258253	-1.19540089243154	2.92636432591352	2.31189858760720	1.56295956563568	3.01026131616988	-0.498574052526695	2.34873999870403	3.41979009150151	2.78062368435529	2.288448257824	2.85479692654244	-0.122446510056726	2.20572274389743	0.481411286403844	2.42364446160115	-0.0984212972870544	1.02130996748365	1.74683341968931	2.57069903229553	0.20389003260798	3.41315443983436	2.78465208500531	3.00740163923203	3.22391977369929	4.72020112010939	0.506304868578845	4.34971323744983	2.9244734040526	-0.623596372886651	3.5931289956442	0.177862430757627	3.38188571863701	-0.343370674474360	-0.566686526666134	2.91384338359053	0.792911076983343	2.50926683946118	-1.18584913819490	5.04103916074753	2.54312617384369	2.36539071359563	4.93007186799979	3.1116542998251	3.64026542717758	4.29966031659054	4.45910255250182	1.66858633246520	2.13233707568958	2.38393848048921	3.22461572298134	3.87390726674744	5.79046701320591	0.136989206812955	2.74745290718593	3.20227208081299	4.01026973199181	2.96749720727525	0.0408162894723413	2.92975251029244	3.13444806295564	3.55681703552854	1.59709171644437	3.11163028339579	2.45487510827635	4.0705888764227	3.81078769102818	3.84647679570797	3.88742196715302	-1.07944091434558	2.22812668564814	4.42563048693105	2.23090410092874	-1.68801081173707	-1.28657267691986	-0.0260586386713488	3.54937119645501	2.92236510052021	1.15992145344326	3.67905666353023	4.6096398391923	1.48136247049057	4.67233058955222	2.59843562158151	0.545949968891133	-0.419374227576187	3.57549025628797	2.51898428779014	5.78388781332305	0.329956796442789	1.11249860167535	4.20478717773359	2.34997692596212	3.37891942489983	1.73084631160129	4.14484362644785	3.99159602857321
211883_x_at	109	5.86640326497615	3.92131476694809	5.19972850362523	4.06125453972429	4.7855861705895	5.24938560937801	5.95264416963542	3.24001837838677	5.61766012469844	2.44737308501347	4.01304621984882	3.79984828354572	4.14068752388745	0.976372332177464	5.21083941007736	3.46886794077662	2.89150115961982	2.60491013119205	4.45157121981556	5.60921720654589	3.90303833569081	4.4175164416768	2.76731654585597	4.27881662178081	3.93724539070737	4.32065476488158	-0.406779264986333	2.7897528388825	1.51274197139102	3.06199187688530	9.52519039107644	4.52983124929977	5.03679548540595	7.71280823550147	3.65962043492752	4.45158969862816	5.52392365491526	7.0269529918189	6.83593986942016	6.19309876174276	4.62274272219010	4.55502952362053	3.34957646402709	2.90776829276972	4.58107365353348	3.95749497324574	3.21614050855136	3.97933230484328	3.93557226997511	5.9251735801641	4.05651138371662	7.70722724914925	4.18034190817501	2.14211359010939	6.82766353421299	5.03525940595061	4.45714459825232	6.58335543476719	5.49258669724467	4.78407813379712	4.87570490034855	3.86687353589406	3.58886836375427	6.06106607281309	6.86393160781239	4.5689699676295	4.15339124603039	5.94834498786613	3.06572310506104	5.94580017782028	4.77562965261212	4.08078499545739	6.16973421877443	3.43609043484729	4.24472012537567	5.01768482840485	4.23610681914034	4.67782306451166	5.18829694145499	5.84257932921408	4.41881384334301	4.16133081433104	4.73994121488352	7.14996486320014	1.57439265428510	2.57810954907058	3.30265391057047	3.16721490667612	6.55648093694352	2.75942786802327	3.41162553910668	5.86845683639246	4.81753294595809	6.3361846004939	8.12692190890641	5.04207549842191	2.69168849616294	4.31412867210734	7.7222930308175	4.69638594766385	5.05197635839509	8.7780970776429	6.78905684647508	5.20762948865122	5.7017136719231	5.01823199582431	4.40191178572024	5.42086967597352	7.53168623510489
211889_x_at	109	5.77602955208906	3.17579077267998	4.88818995944788	2.30083925245644	4.7275943192898	4.92513959738182	5.86891277530556	4.05450626620878	3.94329801069362	1.72647712174094	2.93751084176133	2.33304332176749	3.42759899153071	3.34728986294938	5.22845151139699	1.14831524348226	3.82472387188713	4.30382491167476	4.10366823919848	4.95705538771077	3.27580448994032	2.18751333885743	3.40663359183623	4.56111260151962	3.09910082495532	2.85218385795297	2.6598128671419	3.34380079310137	0.258090672267444	1.90743269064099	9.16187500003971	2.64352557807997	1.71598449715168	7.67604821255948	0.616856133954259	3.33561547953739	5.07466170433599	6.00103811564794	6.76363291669459	6.14621670640085	0.671934896266244	2.07197089070131	3.15095272077015	3.21922362313359	1.63407559041267	2.90903462230168	2.38746252972247	3.45793678745451	3.28988802174298	4.32253394271877	3.55973870520524	7.383983005618	0.119547383295360	3.35631500204045	6.5926652049777	2.76211282806674	3.6737338441354	6.17860634542944	4.71125168099343	3.85703223135770	3.74529086755058	2.79305065454037	3.65275054275291	5.47893017230274	4.85889917895125	2.79533593709691	0.441650870127645	5.29905146028306	-0.851237944912132	4.87254006163552	3.76656389825105	3.87865537603581	5.45395260006484	5.02345859991041	3.29615454619919	5.02764537866332	2.42993404590012	3.15822532181486	5.31204028235055	6.04735292192728	3.4809727583496	3.12400832158393	3.88669638446932	6.24482322722505	-0.710654508147879	0.478231872703065	2.84246804005885	-0.982484984419112	5.7676721625924	0.0864117273191769	-0.00611550470438	4.57764114941845	3.87884603724504	5.99895941486588	7.78374420296939	4.53109469065852	1.51876864978610	4.25721150383357	7.19803827796768	4.1203789651903	3.25784987569463	8.47302681629878	5.97969976182568	4.68210727603896	4.59652696165044	4.18912955037115	3.57369804204917	5.14451246689526	7.04969228602277
212531_at	109	8.02605354817841	7.81010511779719	10.8621596517666	5.21723654729802	9.97979119256952	10.0193099748135	8.50231582156133	5.63075029367782	5.61857026192059	5.01164606987383	5.89113225444709	6.5715359920804	7.99192111906334	4.72085187770815	8.79579512274366	7.50882419956798	1.08159297599359	4.65855688492973	7.83383578317695	8.8707461032777	7.74177539230569	3.97613060680576	4.93333049261082	5.54447909987115	3.39932007071832	4.80080558342062	3.62304413647815	5.34033918432352	4.67957333376777	4.07239648526878	11.9377634745575	7.19728457600423	6.14930508788207	11.2324244798712	4.41094443687565	2.44900996927831	10.1529264892221	9.69477684915715	8.62999121002182	9.53477869504473	5.15107670144267	8.11029603590662	4.66757803402123	5.77606609409822	6.34891395662188	4.61795310863041	4.66436594931853	2.90421492100689	8.8919646534407	6.31251445608047	9.03461003608798	10.2835536161266	6.63190781581018	6.97606528845516	6.68484985552292	10.1103375823595	3.62499515008836	11.0145204798275	8.49605356077845	7.7758973449712	8.44908495028564	5.22517039614589	4.23712338376588	10.3154509048771	9.91311731364788	6.34313946251548	5.84653098705815	10.6001184215194	3.91633694029789	10.2234427928546	6.31775669400415	6.89408372876353	10.0800488010863	9.28153336106936	6.96819530040762	2.20037348499513	4.8803067002658	9.18713524632723	8.78239602778422	9.2283068707023	6.84360575444967	4.72671353037845	9.65144588243846	10.1919607489423	5.09452629478512	0.233927160856996	4.53423908534898	5.83056320149133	8.2898253715993	3.44416306347103	7.75817552782471	8.3447284718304	9.84901585689597	5.47613366722223	11.9028444089186	7.29213783697608	3.72250397786211	5.6737645831588	9.5039608676635	5.61404502206264	6.78813662827249	12.7316806997667	12.5540842183365	8.2944068743	9.3885436371498	10.1126629693784	7.16392066308255	10.8208213911938	9.7169424668089
212768_s_at	109	0.365314209998917	3.58042862907422	7.68668103750223	2.74018007838457	5.35735321704589	3.88136003913907	4.2008964950945	1.04705250512000	0.821469743891857	2.96826642594770	0.207332013142628	6.11791367164318	0.143080679116194	3.52482721551593	5.33996505311675	6.22401285164058	0.754079733950202	3.4342571861724	4.83179489115257	5.66914171354644	2.50478804955096	4.89715557149153	2.30348409715363	1.68003611995392	1.67507202460797	-0.313080004872557	3.21759504355969	0.708317086971419	4.02765118734909	1.82053949376329	11.6998427977558	5.34337844375233	2.89915311920480	9.43911187976658	1.09334699181971	2.98943194250034	9.91712767958547	7.02433712400108	10.9461677833136	5.51897104280268	2.54399047505531	1.62600515766222	1.27248666112006	2.20378273261832	4.00822813531448	-0.324364695546184	2.01031617054372	2.09352353088598	7.44354449520695	3.53869400417623	4.42168916218029	6.34713408279342	4.15461127383325	5.71074007210442	4.72281813186005	7.58247507289277	1.03910619665580	7.4727306128353	4.13300326410842	5.5718009006451	5.03645735613407	2.13956605108413	-1.95928243515518	3.60644463683762	6.53912504965217	3.43750342901041	4.11143385188304	5.50022014606577	0.851954627224389	7.3758113863503	4.14507128887333	-0.947755156806266	6.56063438672549	3.13063367629599	4.65933864293104	0.201320008532137	1.92926878812845	4.68380955196441	7.02130808924542	9.46793567930457	3.84436443249409	4.27621731625402	8.27819690882497	7.46089412071636	4.37732693563904	1.40176399338796	2.81623684916991	-1.15941575534838	3.29620390306908	0.17031031508383	0.594107995429835	0.443119629425482	4.75154506358143	5.57042657589642	8.67472078233177	5.50540054266268	0.585073995240468	4.88884971384058	6.97573934871723	0.612713638015171	2.29877611410649	4.00012186992186	8.19113844807506	5.20971613932497	7.0641045039961	6.69668028896551	2.66322133410385	5.57692636494529	8.10370090511543
223552_at	109	3.61252928177945	3.00861212051066	3.79046901762569	2.39048185409322	3.10161108107516	3.08345660220063	4.07524235689163	3.10203536622687	4.55625343261721	2.16403677276442	2.47909467824740	1.06396006556417	2.59661530255056	1.51487003155074	1.59198619352447	4.80138164374898	0.97734417007423	2.28822056730879	2.44691790535636	2.244769863923	1.63374961574782	1.27161375390443	2.84613781132937	1.59173790020174	1.9124236714542	1.35420013556430	1.77422546571487	2.31752902906093	3.98601113565043	2.62720330437411	6.44742660784375	2.21633398240293	5.72563515515288	5.27135905715155	1.79964574058840	1.82488468004274	2.91715064792801	5.55012355362893	4.98579824568002	5.41091115302199	3.45840255825886	2.90551960693893	4.1714358852823	4.67657768118567	1.56658856664049	1.26785226318647	1.16760108413597	5.52956372126128	1.73760811556182	3.30371423225023	1.11019541260524	5.66842300855088	2.87320033490067	2.13131221043745	3.78770333628372	2.3771273487686	5.67532267697593	2.67670000941229	3.30688288626494	1.92198839954373	2.34670113331788	2.48979493025128	1.82112990677091	1.99397252931156	2.97733737983774	2.88050553287433	3.15932177145622	3.91628177607589	1.94169283588687	4.30307489341403	3.77421780260219	4.4426459504469	4.12313107416547	3.23842015597411	3.89006919499867	1.37196473063613	2.25061068265728	3.71296958841635	2.70777857853269	3.11164431520663	2.409065121845	2.34223795806998	1.81105196549644	1.90910060459482	5.79917110952604	4.21247695148807	3.21152571321681	3.61463128340697	2.79666796452409	1.54002229744817	4.02959149700874	4.01090798869302	1.01121419910342	4.59639069660517	7.30208603217158	2.95839368436436	2.87706893240025	1.68727869214177	6.55115875880417	5.82215839385272	3.82260379255231	6.26558586105467	3.04640385129482	2.15473276545206	2.44733044887521	4.69170316611206	4.54903748235424	4.07065588076567	5.63837186368448
224967_at	109	7.68975030456702	8.39063948520186	8.52718193239033	7.05616863499129	7.8386799553331	8.78140417642516	7.98822820653343	7.00758976724192	7.0421948768071	7.9746963386829	7.41671978237327	8.49289027052787	7.40527768516688	8.51012016196717	10.2353916511205	7.5558198394391	8.7481196682111	6.37121247989001	8.07877801409983	7.65512016060876	6.68848747069524	7.90943122563191	6.36625993011378	7.81074186982161	6.80323741915356	7.2390886954558	7.01288620754593	6.88883112251407	7.53821279615158	6.31694538700826	10.7479170638959	8.55312878931351	9.7544572662662	10.9714231932256	8.45921080116067	6.90954266055951	9.39025746072712	8.13673229725874	8.81392009405956	8.3257456057837	7.24619898324628	8.57842961418301	9.2946624130821	7.32063080707125	7.21258575312166	4.99046344033467	6.126100972356	7.4466864864928	6.50115122980534	8.95250560309394	7.28058298888314	9.25969790521605	6.9110665172466	7.97348516628967	8.94083291505442	8.72487187705065	6.42721304980563	10.9078110354472	8.89770895168796	8.2039162651427	7.60559856198904	8.02001787961897	7.2817971581885	8.79279831020993	9.09032030874547	7.4291841870619	8.2941364283999	10.3627578161553	8.86302675191478	9.57583359930588	7.8322491504439	7.33582786850676	9.65467917232447	6.70356860824656	8.64510381987682	7.8768638026395	9.46661072302577	8.26089019587846	9.07569996671275	10.6516276886546	7.7933401473216	6.79801481632222	7.83884905275803	9.24824362541295	6.33265462877032	8.87094411532495	8.25286697877052	6.92085017186178	7.94508349779297	5.63007560623929	3.64751539240824	8.68808941761094	9.668536370861	7.89096611601884	10.2946159718119	10.2768053540526	7.79211831866256	7.66567423909734	9.61651796197991	8.88196510968317	10.1252287731839	10.5653128363657	10.8486129057734	9.83646151266344	8.01671941714856	9.29808966355534	9.81123130147151	9.49516259030493	9.55991393379358
229770_at	109	5.1322503548018	6.16740985454458	5.57264185338763	3.98420652360521	4.33746140583758	5.31306817924209	5.18056971005823	1.27822479078621	7.81195485771782	5.60276373862009	1.12377759025170	4.48263633844515	3.81791681394949	7.48107691872456	6.37021078365971	4.96028032132788	3.18227830925584	3.19782598202026	2.95945173394955	4.36778239333158	2.61644166292558	6.21405780185324	2.31441537801924	5.15563796881697	2.41019603648166	4.81761902303337	3.57549976529902	-0.125537434550063	4.29805798160113	3.55237132320292	8.02082638753336	2.23306646030942	3.76487622572333	5.71765001656592	1.15159515010802	3.4440547266621	7.40271148297788	6.72600130198014	6.99817741651109	5.58288154337756	2.10781165395254	4.79113649264287	4.33280755457998	3.11601364099248	7.05910139419209	0.394966766447774	2.5568592797814	2.38728785069813	4.09074019620286	6.08574915928575	4.55550316409111	8.14120732147145	2.02875632310329	4.20283850262165	2.75582581273994	4.59590424251194	3.33373792842347	6.20981025743928	6.20891209930705	4.98085216913801	5.08477688706188	5.73206191222161	7.18515693249502	7.47524434887667	4.51725727289387	6.38484153123477	1.66639722148379	5.78879938873009	4.96740501116517	4.36429739639183	2.73657248381902	2.72175145104064	6.1229693650952	7.71933526780368	3.80123185718084	3.18868650665577	1.84521764651115	5.2710224716952	2.58597337797414	7.68362831089778	2.07651711450411	5.36615769932349	5.05463753984208	6.23992846114423	2.94210640583424	2.84956328452448	3.87013747014768	2.73143009082274	4.89430471666261	1.06704710150060	4.10189597985722	4.52554210990859	3.90493295320254	6.20016601207533	9.59579506043474	6.3707994284775	2.95819007511068	4.16355377326954	8.78873184783137	2.49988747460976	4.56314176625223	7.78848210605309	6.7690740041211	6.41121747963752	3.74220491877973	5.72433510601076	3.28153180140657	5.6446754780339	3.7914755561361
232027_at	109	4.72974214631885	2.55667892831666	3.43727104741788	2.46987896259814	3.50572913389732	1.18666624499987	3.54761533845655	3.60405613079506	2.20521953167401	3.86743289906876	0.911146803969034	0.581401573642087	1.16416675360423	3.94599039217082	5.56782142248898	2.80144806038362	-0.0322775414996034	3.25530328742239	1.58566102501377	3.39535190116160	3.65758369493181	4.01023143345292	3.52106798592322	3.75513335295963	0.480440265581306	2.11470083299494	3.37614623915313	3.48367499041993	3.18267522312182	2.79709724555362	7.09678578927922	2.95594984306828	2.98478095723034	6.08604175326297	0.764497180839015	2.14585574012090	3.98122044861311	5.60414271634633	6.30021260925856	5.82831991925837	-1.05199099921032	2.29841506301704	0.395999403867237	3.21077936750148	4.49939314289869	-0.0095758404204692	0.49601132376775	3.42292832222067	1.40368828376089	4.61784522014674	3.30403087589156	5.20454560357696	2.74975335665888	2.73556778529603	6.49906787213147	4.1490118211987	3.16050080895429	5.96511370615024	4.82022568203512	3.69520804406583	3.10680801413082	-0.66792090973959	-0.497271843466694	3.9172201342145	4.03354190601211	3.2481116122208	3.71091717792954	4.23283414717384	0.95660924534952	4.88713308123056	3.24889521626796	0.0450110768179389	4.43470346840736	3.92924662220027	0.636295240393222	1.07072007247566	-0.482235670722675	4.34796955392969	3.29636772925531	6.10293814676592	1.68269205875667	2.97540963211057	3.51783315618836	4.05412742951207	-0.824698708273265	-0.401521794964577	1.72133375996082	-0.875771243363012	4.31539553247026	1.92215754205448	3.50213314959603	4.48786093382232	1.40825120480401	5.67185666799278	6.39546608048982	0.552992329380824	0.419369806198074	0.1622428681857	5.11300338424961	1.65426056220218	4.41957541494555	6.45949480737607	4.79198948993719	3.79500566380136	3.48070338160127	4.70411313162172	0.673550294124278	4.27751420631164	6.4577725736759
